timestamp,spot_open,spot_high,spot_low,spot_close,spot_volume,fut_open,fut_high,fut_low,fut_close,fut_volume,opt_open,opt_high,opt_low,opt_close,opt_volume,opt_strike,opt_type,opt_ltp,opt_iv,opt_oi,EMA_5,EMA_15,ATM_call_IV,ATM_put_IV,ATM_call_OI,ATM_put_OI,call_delta,put_delta,Average_IV,IV_Spread,PCR_OI,PCR_Volume,Futures_Basis,spot_return,fut_return,Delta_Neutral_Ratio,Gamma_Exposure
2025-10-29 12:10:00+05:30,26057.7,26063.65,26052.75,26054.75,0,26554.9,26559.9,26550.0,26550.5,1105,26057.7,26063.65,26052.75,26054.75,0,26050.0,CE,0.0,15.0,100000,26048.767253922902,26039.73369293657,,,,,,,,,,,0.019027240714265155,-0.00011129788699029025,-0.0001657081957793325,,
2025-10-29 12:15:00+05:30,26055.2,26062.7,26053.15,26058.8,0,26550.5,26562.0,26550.5,26560.0,1235,26055.2,26062.7,26053.15,26058.8,0,26050.0,CE,0.0,15.0,100000,26052.11150261527,26042.116981319497,,,,,,,,,,,0.019233425944402686,0.0001554298261450999,0.0003577447058988202,,
2025-10-29 12:20:00+05:30,26059.6,26061.1,26049.55,26049.75,0,26560.0,26562.0,26560.0,26560.0,455,26059.6,26061.1,26049.55,26049.75,0,26050.0,CE,0.0,15.0,100000,26051.32433507685,26043.07110865456,,,,,,,,,,,0.019587520033781513,-0.00034735182963222883,0.0,,
2025-10-29 12:25:00+05:30,26049.95,26069.5,26048.95,26065.3,0,26560.0,26575.0,26560.0,26575.0,1495,26049.95,26069.5,26048.95,26065.3,0,26050.0,CE,0.0,15.0,100000,26055.982890051237,26045.84972007274,,,,,,,,,,,0.019554733688083418,0.0005967566168111221,0.0005645996197785578,,
2025-10-29 12:30:00+05:30,26065.95,26076.35,26056.0,26056.95,0,26575.0,26591.0,26575.0,26581.0,1040,26065.95,26076.35,26056.0,26056.95,0,26050.0,CE,0.0,15.0,100000,26056.30526003416,26047.23725506365,,,,,,,,,,,0.020111716835623482,-0.00032040059941500974,0.00022575062177289406,,
2025-10-29 12:35:00+05:30,26056.85,26067.55,26056.85,26064.0,0,26581.0,26595.0,26580.2,26589.0,910,26056.85,26067.55,26056.85,26064.0,0,26050.0,CE,0.0,15.0,100000,26058.87017335611,26049.332598180692,,,,,,,,,,,0.020142725598526704,0.00027052461795102814,0.000300921574586021,,
2025-10-29 12:40:00+05:30,26064.2,26076.55,26061.65,26073.0,0,26589.0,26595.9,26588.9,26595.9,1235,26064.2,26076.55,26061.65,26073.0,0,26050.0,CE,0.0,15.0,100000,26063.58011557074,26052.291023408106,,,,,,,,,,,0.020055229547808133,0.00034524426374337895,0.00025947214486487976,,
2025-10-29 12:45:00+05:30,26073.05,26084.1,26072.1,26080.4,0,26595.9,26602.0,26595.9,26599.0,1755,26073.05,26084.1,26072.1,26080.4,0,26100.0,CE,0.0,15.0,100000,26069.18674371383,26055.80464548209,,,,,,,,,,,0.019884664345638813,0.00028377824071526374,0.0001165525267839101,,
2025-10-29 12:50:00+05:30,26082.05,26082.05,26068.6,26071.7,0,26599.0,26599.0,26590.0,26590.1,585,26082.05,26082.05,26068.6,26071.7,0,26050.0,CE,0.0,15.0,100000,26070.024495809223,26057.79156479683,,,,,,,,,,,0.01988362860879796,-0.00033363949220470315,-0.0003346550358273991,,
2025-10-29 12:55:00+05:30,26071.85,26075.85,26067.95,26073.85,0,26590.1,26598.6,26590.0,26598.6,520,26071.85,26075.85,26067.95,26073.85,0,26050.0,CE,0.0,15.0,100000,26071.29966387282,26059.798869197228,,,,,,,,,,,0.020125528067393195,8.246149484331363e-05,0.000319616763423872,,
2025-10-29 13:00:00+05:30,26073.9,26077.45,26058.5,26058.7,0,26598.6,26598.6,26587.0,26587.7,650,26073.9,26077.45,26058.5,26058.7,0,26050.0,CE,0.0,15.0,100000,26067.099775915216,26059.661510547576,,,,,,,,,,,0.020300321965408864,-0.0005812107954235501,-0.000409879993629926,,
2025-10-29 13:05:00+05:30,26059.4,26079.25,26056.95,26077.2,0,26587.7,26595.0,26585.0,26595.0,260,26059.4,26079.25,26056.95,26077.2,0,26100.0,CE,0.0,15.0,100000,26070.466517276815,26061.85382172913,,,,,,,,,,,0.019856426303437456,0.0007096837601906211,0.00027452536429502423,,
2025-10-29 13:10:00+05:30,26077.65,26084.7,26073.05,26080.25,0,26595.0,26599.0,26587.5,26593.0,780,26077.65,26084.7,26073.05,26080.25,0,26100.0,CE,0.0,15.0,100000,26073.727678184543,26064.15334401299,,,,,,,,,,,0.0196604710460981,0.00011695357052441271,-7.520493347904316e-05,,
2025-10-29 13:15:00+05:30,26080.0,26086.15,26076.6,26082.65,0,26593.0,26599.8,26587.6,26587.6,130,26080.0,26086.15,26076.6,26082.65,0,26100.0,CE,0.0,15.0,100000,26076.701785456364,26066.465426011364,,,,,,,,,,,0.019359612616049255,9.201942383158229e-05,-0.00020308157555804968,,
2025-10-29 13:20:00+05:30,26082.2,26085.15,26072.95,26079.35,0,26587.6,26597.2,26587.6,26587.8,390,26082.2,26085.15,26072.95,26079.35,0,26100.0,CE,0.0,15.0,100000,26077.584523637575,26068.075997759945,,,,,,,,,,,0.019496268120179405,-0.0001265288909323083,7.522275337830041e-06,,
2025-10-29 13:25:00+05:30,26080.85,26082.25,26066.15,26067.15,0,26587.8,26598.7,26587.8,26597.5,390,26080.85,26082.25,26066.15,26067.15,0,26050.0,CE,0.0,15.0,100000,26074.10634909172,26067.96024803995,,,,,,,,,,,0.020345530677500168,-0.00046791252423794875,0.00036476244780241925,,
2025-10-29 13:30:00+05:30,26068.0,26091.7,26064.3,26089.7,0,26597.5,26600.0,26597.5,26600.0,975,26068.0,26091.7,26064.3,26089.7,0,26100.0,CE,0.0,15.0,100000,26079.304232727813,26070.67771703496,,,,,,,,,,,0.019559442998577953,0.000864699513297287,9.39893792694136e-05,,
2025-10-29 13:35:00+05:30,26090.2,26096.1,26083.55,26094.65,0,26600.0,26600.0,26591.1,26600.0,715,26090.2,26096.1,26083.55,26094.65,0,26100.0,CE,0.0,15.0,100000,26084.41948848521,26073.674252405588,,,,,,,,,,,0.019366038632439925,0.00018971205025447612,0.0,,
2025-10-29 13:40:00+05:30,26095.4,26097.85,26070.4,26072.0,0,26600.0,26600.0,26590.0,26590.0,325,26095.4,26097.85,26070.4,26072.0,0,26050.0,CE,0.0,15.0,100000,26080.27965899014,26073.46497085489,,,,,,,,,,,0.019868057686406874,-0.0008683709390311905,-0.00037601053272491526,,
2025-10-29 13:45:00+05:30,26072.65,26080.25,26065.5,26069.95,0,26590.0,26592.0,26582.0,26589.9,650,26072.65,26080.25,26065.5,26069.95,0,26050.0,CE,0.0,15.0,100000,26076.836439326762,26073.02559949803,,,,,,,,,,,0.01994441876566701,-7.86315049995891e-05,-3.760819407312897e-06,,
2025-10-29 13:50:00+05:30,26069.55,26076.6,26069.55,26076.35,0,26589.9,26590.0,26582.4,26590.0,260,26069.55,26076.6,26069.55,26076.35,0,26100.0,CE,0.0,15.0,100000,26076.67429288451,26073.441149560775,,,,,,,,,,,0.019697925514882315,0.0002454632459880382,3.7608194072365054e-06,,
2025-10-29 13:55:00+05:30,26076.75,26079.0,26058.4,26060.4,0,26590.0,26590.0,26578.4,26578.4,1430,26076.75,26079.0,26058.4,26060.4,0,26050.0,CE,0.0,15.0,100000,26071.249528589673,26071.81100586568,,,,,,,,,,,0.01987690135224325,-0.0006118525031801174,-0.0004363494174755637,,
2025-10-29 14:00:00+05:30,26061.4,26061.4,26041.2,26046.0,0,26578.4,26578.4,26550.6,26550.6,1040,26061.4,26061.4,26041.2,26046.0,0,26050.0,CE,0.0,15.0,100000,26062.833019059784,26068.584630132467,,,,,,,,,,,0.019373416263533692,-0.0005527152275572909,-0.0010465095347993092,,
2025-10-29 14:05:00+05:30,26046.0,26052.45,26038.9,26042.05,0,26550.6,26563.5,26550.6,26553.1,390,26046.0,26052.45,26038.9,26042.05,0,26050.0,CE,0.0,15.0,100000,26055.905346039857,26065.267801365906,,,,,,,,,,,0.019624031134261675,-0.0001516662653937768,9.415539790436652e-05,,
2025-10-29 14:10:00+05:30,26043.05,26055.75,26042.95,26052.85,0,26553.1,26569.9,26553.1,26569.2,390,26043.05,26055.75,26042.95,26052.85,0,26050.0,CE,0.0,15.0,100000,26054.886897359906,26063.71557619517,,,,,,,,,,,0.019819328787445606,0.000414627925371669,0.000606148472221722,,
2025-10-29 14:15:00+05:30,26053.15,26082.4,26051.85,26081.3,0,26569.2,26575.0,26568.8,26569.1,455,26053.15,26082.4,26051.85,26081.3,0,26100.0,CE,0.0,15.0,100000,26063.691264906607,26065.913629170773,,,,,,,,,,,0.018703055445855817,0.0010914152364277633,-3.763763613166703e-06,,
2025-10-29 14:20:00+05:30,26081.75,26081.9,26047.3,26050.35,0,26569.1,26570.0,26569.0,26569.0,130,26081.75,26081.9,26047.3,26050.35,0,26050.0,CE,0.0,15.0,100000,26059.244176604407,26063.968175524427,,,,,,,,,,,0.019909521369194712,-0.001187378632223858,-3.7637777789996805e-06,,
2025-10-29 14:25:00+05:30,26051.2,26060.95,26048.9,26059.85,0,26569.0,26569.0,26555.0,26558.0,910,26051.2,26060.95,26048.9,26059.85,0,26050.0,CE,0.0,15.0,100000,26059.446117736272,26063.453403583873,,,,,,,,,,,0.01911561271457823,0.000364611922627294,-0.00041410206325184193,,
2025-10-29 14:30:00+05:30,26060.65,26065.8,26054.7,26055.5,0,26558.0,26565.0,26558.0,26559.0,455,26060.65,26065.8,26054.7,26055.5,0,26050.0,CE,0.0,15.0,100000,26058.13074515752,26062.45922813589,,,,,,,,,,,0.019324135019477655,-0.0001669373806412029,3.765272888596229e-05,,
2025-10-29 14:35:00+05:30,26056.45,26060.3,26047.7,26059.5,0,26559.0,26560.0,26555.0,26555.1,325,26056.45,26060.3,26047.7,26059.5,0,26050.0,CE,0.0,15.0,100000,26058.587163438347,26062.089324618904,,,,,,,,,,,0.019018016462326544,0.0001535066682473677,-0.00014685366059149412,,
2025-10-29 14:40:00+05:30,26059.95,26063.1,26048.5,26055.75,0,26557.8,26560.2,26557.8,26559.0,910,26059.95,26063.1,26048.5,26055.75,0,26050.0,CE,0.0,15.0,100000,26057.641442292235,26061.296909041543,,,,,,,,,,,0.019314354796925823,-0.000143911811090689,0.00014685366059136957,,
2025-10-29 14:45:00+05:30,26056.95,26057.5,26021.6,26022.1,0,26559.0,26559.0,26541.1,26551.1,1495,26056.95,26057.5,26021.6,26022.1,0,26000.0,CE,0.0,15.0,100000,26045.79429486149,26056.397295411352,,,,,,,,,,,0.020328874302996302,-0.001292296232776186,-0.0002974952055547287,,
2025-10-29 14:50:00+05:30,26022.5,26048.65,26015.3,26038.65,0,26551.1,26568.9,26551.1,26563.0,585,26022.5,26048.65,26015.3,26038.65,0,26050.0,CE,0.0,15.0,100000,26043.412863240996,26054.178883484932,,,,,,,,,,,0.020137372713255046,0.0006357957024250848,0.000448091945420015,,
2025-10-29 14:55:00+05:30,26039.8,26047.9,26035.1,26045.9,0,26563.0,26564.9,26559.3,26560.0,520,26039.8,26047.9,26035.1,26045.9,0,26050.0,CE,0.0,15.0,100000,26044.241908827335,26053.144023049314,,,,,,,,,,,0.01973823135311118,0.0002783934985259399,-0.00011294542865389013,,
2025-10-29 15:00:00+05:30,26046.95,26046.95,26037.9,26040.5,0,26560.0,26564.9,26555.5,26555.5,585,26046.95,26046.95,26037.9,26040.5,0,26050.0,CE,0.0,15.0,100000,26042.994605884895,26051.56352016815,,,,,,,,,,,0.019776886004493,-0.00020734779210500394,-0.0001694420653393739,,
2025-10-29 15:05:00+05:30,26041.25,26046.9,26038.8,26039.3,0,26555.5,26565.0,26555.5,26565.0,910,26041.25,26046.9,26038.8,26039.3,0,26050.0,CE,0.0,15.0,100000,26041.763070589932,26050.03058014713,,,,,,,,,,,0.020188714750396543,-4.6083126287491694e-05,0.0003576773600127906,,
2025-10-29 15:10:00+05:30,26039.05,26045.5,26036.95,26043.55,0,26565.0,26569.8,26557.6,26557.6,455,26039.05,26045.5,26036.95,26043.55,0,26050.0,CE,0.0,15.0,100000,26042.358713726622,26049.220507628736,,,,,,,,,,,0.019738092541147396,0.00016320151487226881,-0.00027860082329802594,,
2025-10-29 15:15:00+05:30,26044.8,26055.45,26042.8,26054.3,0,26557.6,26573.3,26557.6,26573.3,910,26044.8,26055.45,26042.8,26054.3,0,26050.0,CE,0.0,15.0,100000,26046.339142484416,26049.85544417514,,,,,,,,,,,0.01991993644043402,0.0004126849823003559,0.0005909932057226033,,
2025-10-29 15:20:00+05:30,26054.9,26070.7,26050.8,26065.95,0,26573.3,26590.0,26565.7,26587.8,2080,26054.9,26070.7,26050.8,26065.95,0,26050.0,CE,0.0,15.0,100000,26052.87609498961,26051.86726365325,,,,,,,,,,,0.020020371404073072,0.0004470431432704357,0.0005455116752504502,,
2025-10-29 15:25:00+05:30,26067.65,26075.5,26062.6,26068.3,0,26587.8,26595.0,26587.8,26595.0,3055,26067.65,26075.5,26062.6,26068.3,0,26050.0,CE,0.0,15.0,100000,26058.017396659743,26053.92135569659,,,,,,,,,,,0.02020461633478212,9.015186759531693e-05,0.00027076423369916836,,
2025-10-30 09:15:00+05:30,25984.4,26032.05,25965.25,25985.15,0,26520.1,26539.9,26470.0,26490.5,8255,25984.4,26032.05,25965.25,25985.15,0,26000.0,CE,0.0,15.0,100000,26033.728264439833,26045.324936234516,,,,,,,,,,,0.01944764605938386,-0.0031947957618197525,-0.003937050041246363,,
2025-10-30 09:20:00+05:30,25982.05,25991.8,25963.85,25983.9,0,26490.5,26490.5,26470.0,26488.4,2080,25982.05,25991.8,25963.85,25983.9,0,26000.0,CE,0.0,15.0,100000,26017.11884295989,26037.6468192052,,,,,,,,,,,0.019415869057377837,-4.810555514255259e-05,-7.927684421906624e-05,,
2025-10-30 09:25:00+05:30,25983.25,25993.2,25972.15,25978.7,0,26488.4,26488.4,26475.0,26480.0,3445,25983.25,25993.2,25972.15,25978.7,0,26000.0,CE,0.0,15.0,100000,26004.312561973264,26030.278466804553,,,,,,,,,,,0.019296577580864296,-0.00020014395035498908,-0.0003171702400079585,,
2025-10-30 09:30:00+05:30,25978.85,25978.85,25932.9,25932.9,0,26480.0,26480.0,26431.0,26433.8,5200,25978.85,25978.85,25932.9,25932.9,0,25950.0,CE,0.0,15.0,100000,25980.508374648845,26018.106158453982,,,,,,,,,,,0.019315232773812332,-0.0017645386342766698,-0.001746236775282457,,
2025-10-30 09:35:00+05:30,25933.3,25951.45,25931.85,25940.4,0,26433.8,26443.7,26427.5,26435.9,1105,25933.3,25951.45,25931.85,25940.4,0,25950.0,CE,0.0,15.0,100000,25967.138916432566,26008.392888647235,,,,,,,,,,,0.019101478774421365,0.00028916610480773756,7.944058699437818e-05,,
2025-10-30 09:40:00+05:30,25939.6,25941.35,25915.3,25921.55,0,26435.9,26440.5,26410.2,26411.4,4290,25939.6,25941.35,25915.3,25921.55,0,25900.0,CE,0.0,15.0,100000,25951.942610955048,25997.53752756633,,,,,,,,,,,0.01889740389752936,-0.0007269298909922274,-0.0009271997530704464,,
2025-10-30 09:45:00+05:30,25921.25,25930.3,25910.4,25930.0,0,26411.4,26420.8,26400.0,26417.1,5070,25921.25,25930.3,25910.4,25930.0,0,25950.0,CE,0.0,15.0,100000,25944.628407303368,25989.095336620536,,,,,,,,,,,0.018785190898573025,0.0003259304716949305,0.00021579261277964435,,
2025-10-30 09:50:00+05:30,25930.75,25942.35,25899.85,25901.65,0,26417.1,26425.0,26390.0,26390.0,3575,25930.75,25942.35,25899.85,25901.65,0,25900.0,CE,0.0,15.0,100000,25930.302271535584,25978.16466954297,,,,,,,,,,,0.01885401123094469,-0.0010939263105512694,-0.0010263772249959073,,
2025-10-30 09:55:00+05:30,25901.4,25912.05,25892.25,25905.85,0,26390.0,26403.1,26385.0,26390.1,2275,25901.4,25912.05,25892.25,25905.85,0,25900.0,CE,0.0,15.0,100000,25922.151514357058,25969.125335850098,,,,,,,,,,,0.018692689103040432,0.00016213868683873534,3.789306954595721e-06,,
