timestamp,spot_open,spot_high,spot_low,spot_close,spot_volume,fut_open,fut_high,fut_low,fut_close,fut_volume,opt_open,opt_high,opt_low,opt_close,opt_volume,opt_strike,opt_type,opt_ltp,opt_iv,opt_oi,EMA_5,EMA_15,ATM_call_IV,ATM_put_IV,ATM_call_OI,ATM_put_OI,call_delta,put_delta,Average_IV,IV_Spread,PCR_OI,PCR_Volume,Futures_Basis,spot_return,fut_return,Delta_Neutral_Ratio,Gamma_Exposure,Vega,regime_state,regime
2025-10-29 10:20:00+05:30,25988.75,26018.45,25988.75,26012.0,0,26481.0,26500.0,26481.0,26500.0,2860,25988.75,26018.45,25988.75,26012.0,0,26000.0,CE,0.0,15.0,100000,25998.09492085356,25990.065318855803,,,,,,,,,,,0.0187605720436721,0.0009250009553786,0.000717238285971,,,0,2,1
2025-10-29 10:25:00+05:30,26012.3,26042.5,26011.45,26042.5,0,26500.0,26545.0,26500.0,26545.0,4420,26012.3,26042.5,26011.45,26042.5,0,26050.0,CE,0.0,15.0,100000,26012.896613902376,25996.619653998827,,,,,,,,,,,0.0192953825477584,0.0011718488695613,0.0016966730434582,,,0,2,1
2025-10-29 10:30:00+05:30,26040.9,26064.55,26038.35,26061.25,0,26545.0,26581.3,26543.0,26575.0,3315,26040.9,26064.55,26038.35,26061.25,0,26050.0,CE,0.0,15.0,100000,26029.014409268253,26004.69844724897,,,,,,,,,,,0.0197131756918797,0.0007197179016622,0.0011295181923768,,,0,2,1
2025-10-29 10:35:00+05:30,26060.75,26062.3,26043.3,26043.75,0,26575.0,26575.0,26550.0,26550.0,2340,26060.75,26062.3,26043.3,26043.75,0,26050.0,CE,0.0,15.0,100000,26033.926272845503,26009.57989134285,,,,,,,,,,,0.019438444924406,-0.0006717205895024,-0.0009411765400637,,,0,2,1
2025-10-29 10:40:00+05:30,26043.65,26050.45,26040.75,26046.15,0,26550.0,26559.9,26550.0,26558.9,780,26043.65,26050.45,26040.75,26046.15,0,26050.0,CE,0.0,15.0,100000,26038.00084856367,26014.151154924995,,,,,,,,,,,0.0196862108219448,9.214838199737748e-05,0.0003351603999825,,,0,2,1
2025-10-29 10:45:00+05:30,26045.8,26050.6,26034.75,26036.3,0,26557.9,26559.5,26550.0,26550.0,2340,26045.8,26050.6,26034.75,26036.3,0,26050.0,CE,0.0,15.0,100000,26037.43389904245,26016.91976055937,,,,,,,,,,,0.0197301459884853,-0.0003782464195689,-0.0003351603999825,,,0,2,1
2025-10-29 10:50:00+05:30,26035.05,26040.5,26022.0,26024.9,0,26550.0,26553.7,26545.0,26545.0,2015,26035.05,26040.5,26022.0,26024.9,0,26000.0,CE,0.0,15.0,100000,26033.25593269497,26017.917290489448,,,,,,,,,,,0.019984706953725,-0.0004379461165783,-0.000188341652313,,,0,2,1
2025-10-29 10:55:00+05:30,26023.6,26047.6,26022.55,26041.4,0,26545.0,26559.3,26540.0,26555.0,1365,26023.6,26047.6,26022.55,26041.4,0,26050.0,CE,0.0,15.0,100000,26035.97062179665,26020.852629178265,,,,,,,,,,,0.0197224419578055,0.0006338073015501,0.0003766478387277,,,0,2,1
2025-10-29 11:00:00+05:30,26040.3,26046.95,26031.6,26032.9,0,26555.0,26559.9,26545.1,26545.2,910,26040.3,26046.95,26031.6,26032.9,0,26050.0,CE,0.0,15.0,100000,26034.947081197766,26022.358550530986,,,,,,,,,,,0.0196789447199504,-0.0003264566235355,-0.0003691134915223,,,0,2,1
2025-10-29 11:05:00+05:30,26032.7,26038.1,26030.35,26035.5,0,26545.2,26555.5,26544.5,26550.0,845,26032.7,26038.1,26030.35,26035.5,0,26050.0,CE,0.0,15.0,100000,26035.13138746518,26024.00123171461,,,,,,,,,,,0.0197614795183499,9.986863441782974e-05,0.0001808073051075,,,0,2,1
2025-10-29 11:10:00+05:30,26035.7,26045.35,26017.7,26022.45,0,26550.0,26552.0,26540.0,26546.8,1365,26035.7,26045.35,26017.7,26022.45,0,26000.0,CE,0.0,15.0,100000,26030.90425831012,26023.807327750284,,,,,,,,,,,0.0201499090208646,-0.0005013643554292,-0.0001205345709675,,,0,2,1
2025-10-29 11:15:00+05:30,26022.3,26028.8,26007.9,26014.95,0,26546.8,26548.6,26526.5,26535.0,1625,26022.3,26028.8,26007.9,26014.95,0,26000.0,CE,0.0,15.0,100000,26025.58617220675,26022.7001617815,,,,,,,,,,,0.0199904285804892,-0.0002882542191551,-0.000444596837122,,,0,2,1
2025-10-29 11:20:00+05:30,26014.85,26039.65,26011.1,26035.55,0,26535.0,26557.3,26535.0,26550.0,1560,26014.85,26039.65,26011.1,26035.55,0,26050.0,CE,0.0,15.0,100000,26028.907448137837,26024.30639155881,,,,,,,,,,,0.0197595211163198,0.000791539027504,0.0005651314080896,,,0,2,1
2025-10-29 11:25:00+05:30,26035.5,26049.0,26034.6,26040.7,0,26550.0,26567.0,26550.0,26555.0,1430,26035.5,26049.0,26034.6,26040.7,0,26050.0,CE,0.0,15.0,100000,26032.83829875856,26026.35559261396,,,,,,,,,,,0.0197498531145475,0.000197786899663,0.0001883061864145,,,0,2,1
2025-10-29 11:30:00+05:30,26040.35,26043.95,26032.0,26037.2,0,26555.0,26558.0,26550.0,26554.0,520,26040.35,26043.95,26032.0,26037.2,0,26050.0,CE,0.0,15.0,100000,26034.29219917237,26027.711143537217,,,,,,,,,,,0.0198485244189083,-0.0001344140222731,-3.765840065215044e-05,,,0,2,1
2025-10-29 11:35:00+05:30,26036.85,26042.5,26028.5,26041.5,0,26554.0,26557.0,26544.9,26548.0,1105,26036.85,26042.5,26028.5,26041.5,0,26050.0,CE,0.0,15.0,100000,26036.69479944825,26029.434750595065,,,,,,,,,,,0.0194497244782366,0.0001651346907572,-0.0002259801900317,,,0,2,1
2025-10-29 11:40:00+05:30,26040.2,26053.95,26035.25,26049.6,0,26548.0,26548.0,26547.8,26547.8,325,26040.2,26053.95,26035.25,26049.6,0,26050.0,CE,0.0,15.0,100000,26040.996532965502,26031.95540677068,,,,,,,,,,,0.0191250537436275,0.0003109936271371,-7.533552559726059e-06,,,0,2,1
2025-10-29 11:45:00+05:30,26049.55,26052.65,26036.3,26038.85,0,26547.8,26555.0,26540.8,26540.8,195,26049.55,26052.65,26036.3,26038.85,0,26050.0,CE,0.0,15.0,100000,26040.281021977004,26032.817230924345,,,,,,,,,,,0.019276964996534,-0.0004127594563717,-0.0002637101012483,,,0,2,1
2025-10-29 11:50:00+05:30,26038.7,26041.1,26033.1,26034.45,0,26540.8,26540.8,26531.9,26540.0,1365,26038.7,26041.1,26033.1,26034.45,0,26050.0,CE,0.0,15.0,100000,26038.33734798467,26033.021327058803,,,,,,,,,,,0.0194185012550677,-0.0001689925551277,-3.0142725808933355e-05,,,0,2,1
2025-10-29 11:55:00+05:30,26034.85,26035.6,26024.45,26034.2,0,26540.0,26540.0,26531.0,26532.0,520,26034.85,26035.6,26024.45,26034.2,0,26050.0,CE,0.0,15.0,100000,26036.95823198978,26033.168661176453,,,,,,,,,,,0.0191210023738005,-9.602707195248045e-06,-0.0003014772407519,,,0,2,1
2025-10-29 12:00:00+05:30,26034.8,26046.1,26025.55,26045.6,0,26532.0,26546.0,26532.0,26540.2,1170,26034.8,26046.1,26025.55,26045.6,0,26050.0,CE,0.0,15.0,100000,26039.83882132652,26034.7225785294,,,,,,,,,,,0.0189897717848697,0.0004377897066453,0.0003090130073842,,,0,2,1
2025-10-29 12:05:00+05:30,26046.8,26061.4,26043.35,26057.65,0,26540.2,26554.9,26540.2,26554.9,1300,26046.8,26061.4,26043.35,26057.65,0,26050.0,CE,0.0,15.0,100000,26045.77588088435,26037.588506213226,,,,,,,,,,,0.01908268780953,0.0004625431317563,0.0005537234274197,,,0,2,1
2025-10-29 12:10:00+05:30,26057.7,26063.65,26052.75,26054.75,0,26554.9,26559.9,26550.0,26550.5,1105,26057.7,26063.65,26052.75,26054.75,0,26050.0,CE,0.0,15.0,100000,26048.767253922902,26039.73369293657,,,,,,,,,,,0.0190272407142651,-0.0001112978869902,-0.0001657081957793,,,0,2,1
2025-10-29 12:15:00+05:30,26055.2,26062.7,26053.15,26058.8,0,26550.5,26562.0,26550.5,26560.0,1235,26055.2,26062.7,26053.15,26058.8,0,26050.0,CE,0.0,15.0,100000,26052.11150261527,26042.116981319497,,,,,,,,,,,0.0192334259444026,0.000155429826145,0.0003577447058988,,,0,2,1
2025-10-29 12:20:00+05:30,26059.6,26061.1,26049.55,26049.75,0,26560.0,26562.0,26560.0,26560.0,455,26059.6,26061.1,26049.55,26049.75,0,26050.0,CE,0.0,15.0,100000,26051.32433507685,26043.07110865456,,,,,,,,,,,0.0195875200337815,-0.0003473518296322,0.0,,,0,2,1
2025-10-29 12:25:00+05:30,26049.95,26069.5,26048.95,26065.3,0,26560.0,26575.0,26560.0,26575.0,1495,26049.95,26069.5,26048.95,26065.3,0,26050.0,CE,0.0,15.0,100000,26055.98289005124,26045.84972007274,,,,,,,,,,,0.0195547336880834,0.0005967566168111,0.0005645996197785,,,0,2,1
2025-10-29 12:30:00+05:30,26065.95,26076.35,26056.0,26056.95,0,26575.0,26591.0,26575.0,26581.0,1040,26065.95,26076.35,26056.0,26056.95,0,26050.0,CE,0.0,15.0,100000,26056.30526003416,26047.23725506365,,,,,,,,,,,0.0201117168356234,-0.000320400599415,0.0002257506217728,,,0,2,1
2025-10-29 12:35:00+05:30,26056.85,26067.55,26056.85,26064.0,0,26581.0,26595.0,26580.2,26589.0,910,26056.85,26067.55,26056.85,26064.0,0,26050.0,CE,0.0,15.0,100000,26058.87017335611,26049.33259818069,,,,,,,,,,,0.0201427255985267,0.000270524617951,0.000300921574586,,,0,2,1
2025-10-29 12:40:00+05:30,26064.2,26076.55,26061.65,26073.0,0,26589.0,26595.9,26588.9,26595.9,1235,26064.2,26076.55,26061.65,26073.0,0,26050.0,CE,0.0,15.0,100000,26063.58011557074,26052.291023408103,,,,,,,,,,,0.0200552295478081,0.0003452442637433,0.0002594721448648,,,0,2,1
2025-10-29 12:45:00+05:30,26073.05,26084.1,26072.1,26080.4,0,26595.9,26602.0,26595.9,26599.0,1755,26073.05,26084.1,26072.1,26080.4,0,26100.0,CE,0.0,15.0,100000,26069.18674371383,26055.80464548209,,,,,,,,,,,0.0198846643456388,0.0002837782407152,0.0001165525267839,,,0,2,1
2025-10-29 12:50:00+05:30,26082.05,26082.05,26068.6,26071.7,0,26599.0,26599.0,26590.0,26590.1,585,26082.05,26082.05,26068.6,26071.7,0,26050.0,CE,0.0,15.0,100000,26070.024495809223,26057.79156479683,,,,,,,,,,,0.0198836286087979,-0.0003336394922047,-0.0003346550358273,,,0,2,1
2025-10-29 12:55:00+05:30,26071.85,26075.85,26067.95,26073.85,0,26590.1,26598.6,26590.0,26598.6,520,26071.85,26075.85,26067.95,26073.85,0,26050.0,CE,0.0,15.0,100000,26071.29966387282,26059.798869197228,,,,,,,,,,,0.0201255280673931,8.246149484331363e-05,0.0003196167634238,,,0,2,1
2025-10-29 13:00:00+05:30,26073.9,26077.45,26058.5,26058.7,0,26598.6,26598.6,26587.0,26587.7,650,26073.9,26077.45,26058.5,26058.7,0,26050.0,CE,0.0,15.0,100000,26067.099775915216,26059.661510547576,,,,,,,,,,,0.0203003219654088,-0.0005812107954235,-0.0004098799936299,,,0,2,1
2025-10-29 13:05:00+05:30,26059.4,26079.25,26056.95,26077.2,0,26587.7,26595.0,26585.0,26595.0,260,26059.4,26079.25,26056.95,26077.2,0,26100.0,CE,0.0,15.0,100000,26070.46651727681,26061.85382172913,,,,,,,,,,,0.0198564263034374,0.0007096837601906,0.000274525364295,,,0,2,1
2025-10-29 13:10:00+05:30,26077.65,26084.7,26073.05,26080.25,0,26595.0,26599.0,26587.5,26593.0,780,26077.65,26084.7,26073.05,26080.25,0,26100.0,CE,0.0,15.0,100000,26073.727678184543,26064.15334401299,,,,,,,,,,,0.0196604710460981,0.0001169535705244,-7.520493347904316e-05,,,0,2,1
2025-10-29 13:15:00+05:30,26080.0,26086.15,26076.6,26082.65,0,26593.0,26599.8,26587.6,26587.6,130,26080.0,26086.15,26076.6,26082.65,0,26100.0,CE,0.0,15.0,100000,26076.701785456364,26066.465426011364,,,,,,,,,,,0.0193596126160492,9.201942383158229e-05,-0.000203081575558,,,0,2,1
2025-10-29 13:20:00+05:30,26082.2,26085.15,26072.95,26079.35,0,26587.6,26597.2,26587.6,26587.8,390,26082.2,26085.15,26072.95,26079.35,0,26100.0,CE,0.0,15.0,100000,26077.58452363757,26068.075997759945,,,,,,,,,,,0.0194962681201794,-0.0001265288909323,7.522275337830041e-06,,,0,2,1
2025-10-29 13:25:00+05:30,26080.85,26082.25,26066.15,26067.15,0,26587.8,26598.7,26587.8,26597.5,390,26080.85,26082.25,26066.15,26067.15,0,26050.0,CE,0.0,15.0,100000,26074.10634909172,26067.96024803995,,,,,,,,,,,0.0203455306775001,-0.0004679125242379,0.0003647624478024,,,0,2,1
2025-10-29 13:30:00+05:30,26068.0,26091.7,26064.3,26089.7,0,26597.5,26600.0,26597.5,26600.0,975,26068.0,26091.7,26064.3,26089.7,0,26100.0,CE,0.0,15.0,100000,26079.304232727813,26070.67771703496,,,,,,,,,,,0.0195594429985779,0.0008646995132972,9.39893792694136e-05,,,0,2,1
2025-10-29 13:35:00+05:30,26090.2,26096.1,26083.55,26094.65,0,26600.0,26600.0,26591.1,26600.0,715,26090.2,26096.1,26083.55,26094.65,0,26100.0,CE,0.0,15.0,100000,26084.41948848521,26073.674252405588,,,,,,,,,,,0.0193660386324399,0.0001897120502544,0.0,,,0,2,1
2025-10-29 13:40:00+05:30,26095.4,26097.85,26070.4,26072.0,0,26600.0,26600.0,26590.0,26590.0,325,26095.4,26097.85,26070.4,26072.0,0,26050.0,CE,0.0,15.0,100000,26080.27965899014,26073.46497085489,,,,,,,,,,,0.0198680576864068,-0.0008683709390311,-0.0003760105327249,,,0,2,1
2025-10-29 13:45:00+05:30,26072.65,26080.25,26065.5,26069.95,0,26590.0,26592.0,26582.0,26589.9,650,26072.65,26080.25,26065.5,26069.95,0,26050.0,CE,0.0,15.0,100000,26076.83643932676,26073.02559949803,,,,,,,,,,,0.019944418765667,-7.86315049995891e-05,-3.760819407312897e-06,,,0,2,1
2025-10-29 13:50:00+05:30,26069.55,26076.6,26069.55,26076.35,0,26589.9,26590.0,26582.4,26590.0,260,26069.55,26076.6,26069.55,26076.35,0,26100.0,CE,0.0,15.0,100000,26076.67429288451,26073.44114956077,,,,,,,,,,,0.0196979255148823,0.000245463245988,3.7608194072365054e-06,,,0,2,1
2025-10-29 13:55:00+05:30,26076.75,26079.0,26058.4,26060.4,0,26590.0,26590.0,26578.4,26578.4,1430,26076.75,26079.0,26058.4,26060.4,0,26050.0,CE,0.0,15.0,100000,26071.249528589677,26071.81100586568,,,,,,,,,,,0.0198769013522432,-0.0006118525031801,-0.0004363494174755,,,0,2,1
2025-10-29 14:00:00+05:30,26061.4,26061.4,26041.2,26046.0,0,26578.4,26578.4,26550.6,26550.6,1040,26061.4,26061.4,26041.2,26046.0,0,26050.0,CE,0.0,15.0,100000,26062.833019059784,26068.584630132467,,,,,,,,,,,0.0193734162635336,-0.0005527152275572,-0.0010465095347993,,,0,2,1
2025-10-29 14:05:00+05:30,26046.0,26052.45,26038.9,26042.05,0,26550.6,26563.5,26550.6,26553.1,390,26046.0,26052.45,26038.9,26042.05,0,26050.0,CE,0.0,15.0,100000,26055.905346039857,26065.267801365902,,,,,,,,,,,0.0196240311342616,-0.0001516662653937,9.415539790436652e-05,,,0,2,1
2025-10-29 14:10:00+05:30,26043.05,26055.75,26042.95,26052.85,0,26553.1,26569.9,26553.1,26569.2,390,26043.05,26055.75,26042.95,26052.85,0,26050.0,CE,0.0,15.0,100000,26054.886897359906,26063.71557619517,,,,,,,,,,,0.0198193287874456,0.0004146279253716,0.0006061484722217,,,0,2,1
2025-10-29 14:15:00+05:30,26053.15,26082.4,26051.85,26081.3,0,26569.2,26575.0,26568.8,26569.1,455,26053.15,26082.4,26051.85,26081.3,0,26100.0,CE,0.0,15.0,100000,26063.691264906607,26065.913629170773,,,,,,,,,,,0.0187030554458558,0.0010914152364277,-3.763763613166703e-06,,,0,2,1
2025-10-29 14:20:00+05:30,26081.75,26081.9,26047.3,26050.35,0,26569.1,26570.0,26569.0,26569.0,130,26081.75,26081.9,26047.3,26050.35,0,26050.0,CE,0.0,15.0,100000,26059.244176604407,26063.968175524427,,,,,,,,,,,0.0199095213691947,-0.0011873786322238,-3.763777778999681e-06,,,0,2,1
2025-10-29 14:25:00+05:30,26051.2,26060.95,26048.9,26059.85,0,26569.0,26569.0,26555.0,26558.0,910,26051.2,26060.95,26048.9,26059.85,0,26050.0,CE,0.0,15.0,100000,26059.446117736272,26063.453403583877,,,,,,,,,,,0.0191156127145782,0.0003646119226272,-0.0004141020632518,,,0,2,1
2025-10-29 14:30:00+05:30,26060.65,26065.8,26054.7,26055.5,0,26558.0,26565.0,26558.0,26559.0,455,26060.65,26065.8,26054.7,26055.5,0,26050.0,CE,0.0,15.0,100000,26058.13074515752,26062.45922813589,,,,,,,,,,,0.0193241350194776,-0.0001669373806412,3.765272888596229e-05,,,0,2,1
2025-10-29 14:35:00+05:30,26056.45,26060.3,26047.7,26059.5,0,26559.0,26560.0,26555.0,26555.1,325,26056.45,26060.3,26047.7,26059.5,0,26050.0,CE,0.0,15.0,100000,26058.587163438347,26062.089324618904,,,,,,,,,,,0.0190180164623265,0.0001535066682473,-0.0001468536605914,,,0,2,1
2025-10-29 14:40:00+05:30,26059.95,26063.1,26048.5,26055.75,0,26557.8,26560.2,26557.8,26559.0,910,26059.95,26063.1,26048.5,26055.75,0,26050.0,CE,0.0,15.0,100000,26057.641442292235,26061.296909041543,,,,,,,,,,,0.0193143547969258,-0.0001439118110906,0.0001468536605913,,,0,2,1
2025-10-29 14:45:00+05:30,26056.95,26057.5,26021.6,26022.1,0,26559.0,26559.0,26541.1,26551.1,1495,26056.95,26057.5,26021.6,26022.1,0,26000.0,CE,0.0,15.0,100000,26045.79429486149,26056.397295411352,,,,,,,,,,,0.0203288743029963,-0.0012922962327761,-0.0002974952055547,,,0,2,1
2025-10-29 14:50:00+05:30,26022.5,26048.65,26015.3,26038.65,0,26551.1,26568.9,26551.1,26563.0,585,26022.5,26048.65,26015.3,26038.65,0,26050.0,CE,0.0,15.0,100000,26043.412863241,26054.17888348493,,,,,,,,,,,0.020137372713255,0.000635795702425,0.00044809194542,,,0,2,1
2025-10-29 14:55:00+05:30,26039.8,26047.9,26035.1,26045.9,0,26563.0,26564.9,26559.3,26560.0,520,26039.8,26047.9,26035.1,26045.9,0,26050.0,CE,0.0,15.0,100000,26044.24190882733,26053.144023049317,,,,,,,,,,,0.0197382313531111,0.0002783934985259,-0.0001129454286538,,,0,2,1
2025-10-29 15:00:00+05:30,26046.95,26046.95,26037.9,26040.5,0,26560.0,26564.9,26555.5,26555.5,585,26046.95,26046.95,26037.9,26040.5,0,26050.0,CE,0.0,15.0,100000,26042.99460588489,26051.56352016815,,,,,,,,,,,0.019776886004493,-0.000207347792105,-0.0001694420653393,,,0,2,1
2025-10-29 15:05:00+05:30,26041.25,26046.9,26038.8,26039.3,0,26555.5,26565.0,26555.5,26565.0,910,26041.25,26046.9,26038.8,26039.3,0,26050.0,CE,0.0,15.0,100000,26041.76307058993,26050.03058014713,,,,,,,,,,,0.0201887147503965,-4.6083126287491694e-05,0.0003576773600127,,,0,2,1
2025-10-29 15:10:00+05:30,26039.05,26045.5,26036.95,26043.55,0,26565.0,26569.8,26557.6,26557.6,455,26039.05,26045.5,26036.95,26043.55,0,26050.0,CE,0.0,15.0,100000,26042.358713726622,26049.220507628736,,,,,,,,,,,0.0197380925411473,0.0001632015148722,-0.000278600823298,,,0,2,1
2025-10-29 15:15:00+05:30,26044.8,26055.45,26042.8,26054.3,0,26557.6,26573.3,26557.6,26573.3,910,26044.8,26055.45,26042.8,26054.3,0,26050.0,CE,0.0,15.0,100000,26046.339142484416,26049.85544417514,,,,,,,,,,,0.019919936440434,0.0004126849823003,0.0005909932057226,,,0,2,1
2025-10-29 15:20:00+05:30,26054.9,26070.7,26050.8,26065.95,0,26573.3,26590.0,26565.7,26587.8,2080,26054.9,26070.7,26050.8,26065.95,0,26050.0,CE,0.0,15.0,100000,26052.87609498961,26051.86726365325,,,,,,,,,,,0.020020371404073,0.0004470431432704,0.0005455116752504,,,0,2,1
2025-10-29 15:25:00+05:30,26067.65,26075.5,26062.6,26068.3,0,26587.8,26595.0,26587.8,26595.0,3055,26067.65,26075.5,26062.6,26068.3,0,26050.0,CE,0.0,15.0,100000,26058.017396659743,26053.92135569659,,,,,,,,,,,0.0202046163347821,9.015186759531692e-05,0.0002707642336991,,,0,2,1
2025-10-30 09:15:00+05:30,25984.4,26032.05,25965.25,25985.15,0,26520.1,26539.9,26470.0,26490.5,8255,25984.4,26032.05,25965.25,25985.15,0,26000.0,CE,0.0,15.0,100000,26033.728264439836,26045.32493623452,,,,,,,,,,,0.0194476460593838,-0.0031947957618197,-0.0039370500412463,,,0,2,1
2025-10-30 09:20:00+05:30,25982.05,25991.8,25963.85,25983.9,0,26490.5,26490.5,26470.0,26488.4,2080,25982.05,25991.8,25963.85,25983.9,0,26000.0,CE,0.0,15.0,100000,26017.11884295989,26037.6468192052,,,,,,,,,,,0.0194158690573778,-4.810555514255259e-05,-7.927684421906624e-05,,,0,2,1
2025-10-30 09:25:00+05:30,25983.25,25993.2,25972.15,25978.7,0,26488.4,26488.4,26475.0,26480.0,3445,25983.25,25993.2,25972.15,25978.7,0,26000.0,CE,0.0,15.0,100000,26004.312561973264,26030.278466804557,,,,,,,,,,,0.0192965775808642,-0.0002001439503549,-0.0003171702400079,,,0,2,1
2025-10-30 09:30:00+05:30,25978.85,25978.85,25932.9,25932.9,0,26480.0,26480.0,26431.0,26433.8,5200,25978.85,25978.85,25932.9,25932.9,0,25950.0,CE,0.0,15.0,100000,25980.508374648845,26018.106158453986,,,,,,,,,,,0.0193152327738123,-0.0017645386342766,-0.0017462367752824,,,0,2,1
2025-10-30 09:35:00+05:30,25933.3,25951.45,25931.85,25940.4,0,26433.8,26443.7,26427.5,26435.9,1105,25933.3,25951.45,25931.85,25940.4,0,25950.0,CE,0.0,15.0,100000,25967.138916432566,26008.392888647235,,,,,,,,,,,0.0191014787744213,0.0002891661048077,7.944058699437818e-05,,,0,2,1
2025-10-30 09:40:00+05:30,25939.6,25941.35,25915.3,25921.55,0,26435.9,26440.5,26410.2,26411.4,4290,25939.6,25941.35,25915.3,25921.55,0,25900.0,CE,0.0,15.0,100000,25951.942610955048,25997.53752756633,,,,,,,,,,,0.0188974038975293,-0.0007269298909922,-0.0009271997530704,,,0,2,1
2025-10-30 09:45:00+05:30,25921.25,25930.3,25910.4,25930.0,0,26411.4,26420.8,26400.0,26417.1,5070,25921.25,25930.3,25910.4,25930.0,0,25950.0,CE,0.0,15.0,100000,25944.628407303368,25989.095336620536,,,,,,,,,,,0.018785190898573,0.0003259304716949,0.0002157926127796,,,0,2,1
