timestamp,spot_open,spot_high,spot_low,spot_close,spot_volume,fut_open,fut_high,fut_low,fut_close,fut_volume,opt_open,opt_high,opt_low,opt_close,opt_volume,opt_strike,opt_type,opt_ltp,opt_iv,opt_oi,EMA_5,EMA_15,ATM_call_IV,ATM_put_IV,ATM_call_OI,ATM_put_OI,call_delta,put_delta,Average_IV,IV_Spread,PCR_OI,PCR_Volume,Futures_Basis,spot_return,fut_return,Delta_Neutral_Ratio,Gamma_Exposure,Vega,regime_state,regime,position,return,strategy_return,target,lstm_pred,xgb_pred,position_xgb,position_lstm,strategy_return_xgb,strategy_return_lstm
2025-12-22 10:10:00+05:30,26128.05,26131.85,26120.9,26129.25,0,26338.0,26342.7,26333.1,26335.2,4875,26128.05,26131.85,26120.9,26129.25,0,26150.0,CE,0.0,15.0,100000,26127.50955758538,26093.6116552217,,,,,,,,,,,0.0078819713539424,4.975390951928957e-05,-0.0001063159254663,,,0,1,-1,0,4.9755147265573285e-05,0.0,0,0.22423534,0.00018799001,0,0,0.0,0.0
2025-12-22 10:15:00+05:30,26128.85,26134.8,26123.55,26132.9,0,26335.2,26345.0,26335.2,26339.0,4030,26128.85,26134.8,26123.55,26132.9,0,26150.0,CE,0.0,15.0,100000,26129.30637172359,26098.522698318982,,,,,,,,,,,0.0078866103647126,0.0001396804381732,0.0001442831597477,,,0,1,-1,0,0.0001396901939398898,0.0,0,0.22423534,0.00058326847,0,0,0.0,0.0
2025-12-22 10:20:00+05:30,26131.55,26133.55,26124.05,26128.4,0,26339.0,26344.3,26338.6,26340.0,4615,26131.55,26133.55,26124.05,26128.4,0,26150.0,CE,0.0,15.0,100000,26129.00424781573,26102.25736102911,,,,,,,,,,,0.0080984675678571,-0.0001722115604135,3.796579282521504e-05,,,0,1,-1,0,-0.00017219673285395753,-0.0,0,0.22423534,9.296997e-05,0,0,-0.0,-0.0
2025-12-22 10:25:00+05:30,26129.1,26132.3,26121.0,26124.85,0,26340.0,26344.0,26333.6,26336.1,6435,26129.1,26132.3,26121.0,26124.85,0,26100.0,CE,0.0,15.0,100000,26127.619498543823,26105.081440900474,,,,,,,,,,,0.0080861708296889,-0.0001358767160115,-0.000148074743845,,,0,1,-1,0,-0.00013586748518867875,-0.0,0,0.22423534,0.00018024888,0,0,-0.0,-0.0
2025-12-22 10:30:00+05:30,26125.55,26131.2,26121.0,26130.35,0,26336.1,26344.0,26333.0,26337.6,9230,26125.55,26131.2,26121.0,26130.35,0,26150.0,CE,0.0,15.0,100000,26128.52966569588,26108.240010787915,,,,,,,,,,,0.0079313901268065,0.0002105053667503,5.695441939353565e-05,,,0,1,-1,0,0.0002105275245598559,0.0,0,0.22423534,0.0011859004,0,0,0.0,0.0
2025-12-22 10:35:00+05:30,26130.2,26133.1,26118.3,26122.8,0,26337.6,26344.0,26333.3,26334.6,4680,26130.2,26133.1,26118.3,26122.8,0,26100.0,CE,0.0,15.0,100000,26126.61977713059,26110.060009439425,,,,,,,,,,,0.0081078598006339,-0.0002889777956942,-0.0001139120827778,,,0,1,-1,0,-0.0002889360456327372,-0.0,0,0.22423534,0.00030005458,0,0,-0.0,-0.0
2025-12-22 10:40:00+05:30,26122.0,26127.05,26118.2,26124.1,0,26334.6,26342.0,26331.0,26337.9,4225,26122.0,26127.05,26118.2,26124.1,0,26100.0,CE,0.0,15.0,100000,26125.7798514204,26111.8150082595,,,,,,,,,,,0.0081840139947406,4.976371804903684e-05,0.0001253025774101,,,0,1,-1,0,4.97649562833935e-05,0.0,0,0.22423534,0.00018799001,0,0,0.0,0.0
2025-12-22 10:45:00+05:30,26123.7,26136.45,26119.8,26134.8,0,26337.9,26347.9,26335.0,26347.9,4680,26123.7,26136.45,26119.8,26134.8,0,26150.0,CE,0.0,15.0,100000,26128.786567613595,26114.68813222706,,,,,,,,,,,0.0081538791190291,0.0004094996316233,0.000379608931442,,,0,1,-1,0,0.00040958348804354117,0.0,0,0.22423534,0.0007760049,0,0,0.0,0.0
2025-12-22 10:50:00+05:30,26136.05,26140.9,26133.35,26138.45,0,26347.9,26350.0,26345.0,26347.5,7475,26136.05,26140.9,26133.35,26138.45,0,26150.0,CE,0.0,15.0,100000,26132.0077117424,26117.65836569868,,,,,,,,,,,0.0079977963498217,0.0001396507776322,-1.5181590803330236e-05,,,0,1,-1,0,0.0001396605292560693,0.0,0,0.22423534,0.00058326847,0,0,0.0,0.0
2025-12-22 10:55:00+05:30,26138.5,26143.5,26136.05,26142.6,0,26347.5,26350.0,26346.0,26349.0,4940,26138.5,26143.5,26136.05,26142.6,0,26150.0,CE,0.0,15.0,100000,26135.538474494933,26120.776069986347,,,,,,,,,,,0.0078951596245209,0.0001587573321008,5.6929777135201646e-05,,,0,1,-1,0,0.00015876993471297673,0.0,0,0.22423534,0.0010909135,0,0,0.0,0.0
2025-12-22 11:00:00+05:30,26142.6,26148.15,26130.25,26132.35,0,26349.0,26350.0,26340.1,26340.1,11635,26142.6,26148.15,26130.25,26132.35,0,26150.0,CE,0.0,15.0,100000,26134.47564966329,26122.22281123805,,,,,,,,,,,0.0079499164828268,-0.0003921572428614,-0.0003378307879484,,,0,1,-1,0,-0.00039208035926041607,-0.0,0,0.22423534,0.00030090654,0,0,-0.0,-0.0
2025-12-22 11:05:00+05:30,26131.9,26133.65,26128.05,26130.2,0,26340.1,26350.7,26340.0,26341.0,8385,26131.9,26133.65,26128.05,26130.2,0,26150.0,CE,0.0,15.0,100000,26133.050433108863,26123.2199598333,,,,,,,,,,,0.0080672937826728,-8.227688856402371e-05,3.416785147196985e-05,,,0,1,-1,0,-8.227350391365462e-05,-0.0,0,0.22423534,0.00024169347,0,0,-0.0,-0.0
2025-12-22 11:10:00+05:30,26130.7,26131.75,26120.6,26123.95,0,26341.0,26349.5,26340.0,26340.0,7605,26130.7,26131.75,26120.6,26123.95,0,26100.0,CE,0.0,15.0,100000,26130.01695540591,26123.311214854137,,,,,,,,,,,0.0082701888496953,-0.000239215451014,-3.796435147850296e-05,,,0,1,-1,0,-0.00023918684127943735,-0.0,0,0.22423534,0.00015245374,0,0,-0.0,-0.0
2025-12-22 11:15:00+05:30,26124.1,26126.55,26118.5,26121.55,0,26340.0,26345.0,26335.0,26337.0,4615,26124.1,26126.55,26118.5,26121.55,0,26100.0,CE,0.0,15.0,100000,26127.194636937274,26123.09106299737,,,,,,,,,,,0.0082479791589703,-9.187394136107864e-05,-0.0001139017029536,,,0,1,-1,0,-9.186972107977365e-05,-0.0,0,0.22423534,0.00024169347,0,0,-0.0,-0.0
2025-12-22 11:20:00+05:30,26121.45,26125.6,26117.4,26123.55,0,26337.0,26344.3,26333.1,26340.0,5460,26121.45,26125.6,26117.4,26123.55,0,26100.0,CE,0.0,15.0,100000,26125.979757958183,26123.148430122696,,,,,,,,,,,0.008285627336254,7.65622039569353e-05,0.0001139017029535,,,0,1,-1,0,7.656513491727246e-05,0.0,0,0.22423534,0.00016390703,0,0,0.0,0.0
2025-12-22 11:25:00+05:30,26123.8,26137.35,26122.45,26136.55,0,26340.0,26350.0,26336.2,26341.8,5265,26123.8,26137.35,26122.45,26136.55,0,26150.0,CE,0.0,15.0,100000,26129.503171972123,26124.82362635736,,,,,,,,,,,0.0078529874830457,0.0004975114960799,6.833479496516003e-05,,,0,1,-1,0,0.0004976352754506586,0.0,0,0.22423534,0.00065937167,0,0,0.0,0.0
2025-12-22 11:30:00+05:30,26137.6,26139.4,26130.5,26133.15,0,26341.8,26351.0,26341.8,26345.0,5460,26137.6,26139.4,26130.5,26133.15,0,26150.0,CE,0.0,15.0,100000,26130.71878131475,26125.864423062685,,,,,,,,,,,0.0081065619720545,-0.000130094490873,0.0001214725511488,,,0,1,-1,0,-0.00013008602895170363,-0.0,0,0.22423534,0.00022705852,0,0,-0.0,-0.0
2025-12-22 11:35:00+05:30,26132.95,26136.4,26130.5,26131.15,0,26345.0,26352.3,26342.1,26342.1,6630,26132.95,26136.4,26130.5,26131.15,0,26150.0,CE,0.0,15.0,100000,26130.8625208765,26126.52512017985,,,,,,,,,,,0.0080727407710719,-7.653407779212403e-05,-0.0001100838726341,,,0,1,-1,0,-7.653114913430681e-05,-0.0,0,0.22423534,0.00024169347,0,0,-0.0,-0.0
2025-12-22 11:40:00+05:30,26130.75,26135.7,26129.65,26133.9,0,26342.1,26348.5,26339.7,26339.7,1885,26130.75,26135.7,26129.65,26133.9,0,26150.0,CE,0.0,15.0,100000,26131.87501391767,26127.44698015737,,,,,,,,,,,0.007874829244774,0.000105232846904,-9.111305998119812e-05,,,0,1,-1,0,0.00010523838407427988,0.0,0,0.22423534,0.00034603928,0,0,0.0,0.0
2025-12-22 11:45:00+05:30,26134.0,26141.05,26132.75,26139.8,0,26339.7,26352.0,26339.7,26350.0,9425,26134.0,26141.05,26132.75,26139.8,0,26150.0,CE,0.0,15.0,100000,26134.51667594512,26128.991107637696,,,,,,,,,,,0.0080413775162778,0.0002257349307606,0.0003909682587375,,,0,1,-1,0,0.00022576041080735187,0.0,0,0.22423534,0.0011859004,0,0,0.0,0.0
2025-12-22 11:50:00+05:30,26141.0,26146.75,26139.55,26142.0,0,26350.0,26357.0,26348.5,26355.0,7540,26141.0,26146.75,26139.55,26142.0,0,26150.0,CE,0.0,15.0,100000,26137.011117296748,26130.617219182983,,,,,,,,,,,0.0081478081248565,8.41593059648626e-05,0.0001897353197989,,,0,1,-1,0,8.416284745860203e-05,0.0,0,0.22423534,0.00016390703,0,0,0.0,0.0
2025-12-22 11:55:00+05:30,26142.55,26144.3,26133.35,26140.95,0,26355.0,26356.6,26351.0,26352.0,7345,26142.55,26144.3,26133.35,26140.95,0,26150.0,CE,0.0,15.0,100000,26138.32407819783,26131.90881678511,,,,,,,,,,,0.0080735397910175,-4.016605796497446e-05,-0.0001138368718856,,,0,1,-1,0,-4.0165251319668194e-05,-0.0,0,0.22423534,0.00025299157,0,0,-0.0,-0.0
2025-12-22 12:00:00+05:30,26141.3,26143.05,26137.45,26141.15,0,26352.0,26357.0,26343.8,26347.7,11310,26141.3,26143.05,26137.45,26141.15,0,26150.0,CE,0.0,15.0,100000,26139.26605213189,26133.06396468697,,,,,,,,,,,0.0079013356336656,7.65080209099128e-06,-0.0001631887851179,,,0,1,-1,0,7.650831358452237e-06,0.0,0,0.22423534,0.00016754025,0,0,0.0,0.0
2025-12-22 12:05:00+05:30,26140.0,26148.4,26139.3,26142.9,0,26347.7,26357.9,26347.7,26352.0,4745,26140.0,26148.4,26139.3,26142.9,0,26150.0,CE,0.0,15.0,100000,26140.47736808793,26134.2934691011,,,,,,,,,,,0.0079983475436924,6.694202154009169e-05,0.000163188785118,,,0,1,-1,0,6.694426220721361e-05,0.0,0,0.22423534,0.00016490216,0,0,0.0,0.0
2025-12-22 12:10:00+05:30,26142.75,26144.7,26132.35,26134.55,0,26352.0,26352.9,26339.8,26339.8,4940,26142.75,26144.7,26132.35,26134.55,0,26150.0,CE,0.0,15.0,100000,26138.50157872529,26134.32553546346,,,,,,,,,,,0.0078535884490071,-0.0003194494020275,-0.0004630701634033,,,0,1,-1,0,-0.0003193983835000358,-0.0,0,0.22423534,0.0005311628,0,0,-0.0,-0.0
2025-12-22 12:15:00+05:30,26134.65,26149.25,26133.85,26149.15,0,26339.8,26357.0,26339.8,26346.9,6695,26134.65,26149.25,26133.85,26149.15,0,26150.0,CE,0.0,15.0,100000,26142.051052483526,26136.178593530527,,,,,,,,,,,0.0075623873051322,0.0005584914755266,0.0002695177357087,,,0,1,-1,0,0.0005586474609282632,0.0,0,0.22423534,0.0007118939,0,0,0.0,0.0
2025-12-22 12:20:00+05:30,26148.75,26154.45,26144.35,26144.75,0,26346.9,26359.2,26346.9,26352.5,9035,26148.75,26154.45,26144.35,26144.75,0,26150.0,CE,0.0,15.0,100000,26142.95070165569,26137.25001933921,,,,,,,,,,,0.0079461459757695,-0.0001682796659031,0.0002125261396174,,,0,1,-1,0,-0.00016826550767434778,-0.0,0,0.22423534,9.296997e-05,0,0,-0.0,-0.0
2025-12-22 12:25:00+05:30,26144.8,26148.05,26139.8,26142.4,0,26352.5,26355.9,26346.3,26350.0,4420,26144.8,26148.05,26139.8,26142.4,0,26150.0,CE,0.0,15.0,100000,26142.767134437127,26137.89376692181,,,,,,,,,,,0.0079411224677152,-8.988824220032255e-05,-9.487215983590082e-05,,,0,1,-1,0,-8.988420237332484e-05,-0.0,0,0.22423534,0.00024169347,0,0,-0.0,-0.0
2025-12-22 12:30:00+05:30,26142.2,26146.05,26137.05,26137.55,0,26350.0,26354.1,26346.0,26351.9,2275,26142.2,26146.05,26137.05,26137.55,0,26150.0,CE,0.0,15.0,100000,26141.02808962476,26137.850796056584,,,,,,,,,,,0.0082008451442465,-0.0001855395811938,7.210366232806701e-05,,,0,1,-1,0,-0.000185522369790192,-0.0,0,0.22423534,0.00024581884,0,0,-0.0,-0.0
2025-12-22 12:35:00+05:30,26137.3,26141.55,26135.3,26140.35,0,26351.9,26353.8,26345.0,26352.0,4095,26137.3,26141.55,26135.3,26140.35,0,26150.0,CE,0.0,15.0,100000,26140.80205974984,26138.16319654951,,,,,,,,,,,0.0080966781240496,0.0001071198346787,3.794785585130859e-06,,,0,1,-1,0,0.00010712557221315144,0.0,0,0.22423534,0.0004412157,0,0,0.0,0.0
2025-12-22 12:40:00+05:30,26140.5,26142.1,26121.85,26121.85,0,26352.0,26352.5,26342.9,26344.0,4615,26140.5,26142.1,26121.85,26121.85,0,26100.0,CE,0.0,15.0,100000,26134.48470649989,26136.12404698082,,,,,,,,,,,0.008504374690154,-0.0007079686952601,-0.0003036283612213,,,0,1,-1,-1,-0.0007077181445542813,-0.0,0,0.22423534,0.026185093,0,0,-0.0,-0.0
2025-12-22 12:45:00+05:30,26121.8,26126.45,26111.75,26122.1,0,26344.0,26344.4,26335.8,26342.0,4355,26121.8,26126.45,26111.75,26122.1,0,26100.0,CE,0.0,15.0,100000,26130.35647099993,26134.37104110822,,,,,,,,,,,0.0084181593363474,9.570486152139034e-06,-7.592149720840901e-05,,,0,1,-1,-1,9.570531949387728e-06,-9.570531949387728e-06,0,0.22423534,0.0076994207,0,0,0.0,0.0
2025-12-22 12:50:00+05:30,26122.5,26149.85,26119.8,26147.8,0,26342.0,26347.3,26339.0,26346.0,3900,26122.5,26149.85,26119.8,26147.8,0,26150.0,CE,0.0,15.0,100000,26136.17098066662,26136.049660969693,,,,,,,,,,,0.0075799876089002,0.0009833576138838,0.0001518372307807,,,0,1,-1,0,0.0009838412685043707,-0.0009838412685043,0,0.22423534,0.00051873695,0,0,0.0,0.0
2025-12-22 12:55:00+05:30,26148.8,26152.9,26134.05,26139.55,0,26346.0,26352.0,26346.0,26349.0,4355,26148.8,26152.9,26134.05,26139.55,0,26150.0,CE,0.0,15.0,100000,26137.297320444413,26136.48720334848,,,,,,,,,,,0.0080127622701997,-0.0003155639009612,0.0001138627954545,,,0,1,-1,0,-0.0003155141159103536,-0.0,0,0.22423534,0.0005311628,0,0,-0.0,-0.0
2025-12-22 13:00:00+05:30,26138.9,26144.35,26138.65,26143.1,0,26349.0,26351.0,26348.0,26350.0,1625,26138.9,26144.35,26138.65,26143.1,0,26150.0,CE,0.0,15.0,100000,26139.231546962943,26137.31380292992,,,,,,,,,,,0.0079141341309944,0.0001358003087239,3.7951384281344e-05,,,0,1,-1,0,0.00013580953000325025,0.0,0,0.22423534,0.0006121994,0,0,0.0,0.0
2025-12-22 13:05:00+05:30,26142.4,26144.1,26137.75,26141.85,0,26350.0,26350.0,26343.4,26344.9,3185,26142.4,26144.1,26137.75,26141.85,0,26150.0,CE,0.0,15.0,100000,26140.104364641964,26137.88082756368,,,,,,,,,,,0.0077672391204143,-4.781490659315922e-05,-0.0001935671200029,,,0,1,-1,0,-4.781376347873234e-05,-0.0,0,0.22423534,0.00021959632,0,0,-0.0,-0.0
2025-12-22 13:10:00+05:30,26141.05,26143.6,26138.6,26139.95,0,26344.9,26353.0,26344.7,26348.0,4875,26141.05,26143.6,26138.6,26139.95,0,26150.0,CE,0.0,15.0,100000,26140.05290976131,26138.139474118223,,,,,,,,,,,0.0079590817886032,-7.268303695875017e-05,0.0001176629110782,,,0,1,-1,0,-7.268039561081352e-05,-0.0,0,0.22423534,0.00025645498,0,0,-0.0,-0.0
2025-12-22 13:15:00+05:30,26141.45,26147.55,26139.25,26143.7,0,26348.0,26352.2,26345.1,26352.2,5005,26141.45,26147.55,26139.25,26143.7,0,26150.0,CE,0.0,15.0,100000,26141.268606507543,26138.834539853447,,,,,,,,,,,0.0079751527136556,0.0001434482866605,0.0001593921848073,,,0,1,-1,0,0.00014345857585795763,0.0,0,0.22423534,0.00058326847,0,0,0.0,0.0
2025-12-22 13:20:00+05:30,26143.85,26148.7,26141.15,26145.85,0,26352.2,26354.5,26344.5,26353.0,4615,26143.85,26148.7,26141.15,26145.85,0,26150.0,CE,0.0,15.0,100000,26142.7957376717,26139.711472371768,,,,,,,,,,,0.0079228634754655,8.223440443499462e-05,3.035753588117859e-05,,,0,1,-1,0,8.22377857763179e-05,0.0,0,0.22423534,0.00016390703,0,0,0.0,0.0
2025-12-22 13:25:00+05:30,26146.45,26150.95,26143.9,26148.15,0,26353.0,26355.9,26350.0,26350.1,4810,26146.45,26150.95,26143.9,26148.15,0,26150.0,CE,0.0,15.0,100000,26144.580491781133,26140.766288325296,,,,,,,,,,,0.0077232997363101,8.796420245107983e-05,-0.0001100504525513,,,0,1,-1,0,8.796807141497887e-05,0.0,0,0.22423534,0.00016390703,0,0,0.0,0.0
2025-12-22 13:30:00+05:30,26148.2,26157.95,26146.35,26156.2,0,26350.1,26356.0,26350.0,26353.5,1950,26148.2,26157.95,26146.35,26156.2,0,26150.0,CE,0.0,15.0,100000,26148.453661187425,26142.69550228464,,,,,,,,,,,0.0075431446463935,0.0003078137884731,0.0001290234444978,,,0,1,-1,0,0.00030786116799852437,0.0,0,0.22423534,0.00095564453,0,0,0.0,0.0
2025-12-22 13:35:00+05:30,26155.6,26156.65,26138.4,26141.2,0,26353.5,26358.0,26347.8,26350.0,3380,26155.6,26156.65,26138.4,26141.2,0,26150.0,CE,0.0,15.0,100000,26146.03577412496,26142.508564499058,,,,,,,,,,,0.0079873915505026,-0.0005736423000505,-0.0001328185037101,,,0,1,-1,0,-0.0005734777987628226,-0.0,0,0.22423534,0.0006560889,0,0,-0.0,-0.0
2025-12-22 13:40:00+05:30,26140.75,26149.5,26139.2,26144.35,0,26350.0,26352.0,26345.0,26349.0,2275,26140.75,26149.5,26139.2,26144.35,0,26150.0,CE,0.0,15.0,100000,26145.47384941664,26142.73874393668,,,,,,,,,,,0.0078276950851714,0.0001204921820199,-3.795138428126212e-05,,,0,1,-1,0,0.00012049944149450376,0.0,0,0.22423534,0.0006121994,0,0,0.0,0.0
2025-12-22 13:45:00+05:30,26144.0,26150.65,26143.45,26148.0,0,26349.0,26354.8,26348.6,26353.0,2275,26144.0,26150.65,26143.45,26148.0,0,26150.0,CE,0.0,15.0,100000,26146.31589961109,26143.39640094459,,,,,,,,,,,0.0078399877619703,0.0001395997696002,0.0001517968960449,,,0,1,-1,0,0.0001396095141015241,0.0,0,0.22423534,0.00058326847,0,0,0.0,0.0
2025-12-22 13:50:00+05:30,26148.1,26150.85,26143.7,26145.4,0,26353.0,26355.0,26346.0,26350.0,3705,26148.1,26150.85,26143.7,26145.4,0,26150.0,CE,0.0,15.0,100000,26146.01059974073,26143.64685082652,,,,,,,,,,,0.0078254683424234,-9.94389350143544e-05,-0.0001138455117636,,,0,1,-1,0,-9.943399112732898e-05,-0.0,0,0.22423534,0.00024169347,0,0,-0.0,-0.0
